CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,Final_InStoreShare,Final_UE_share,Final_DD_share,Final_SD_share,TotalDeliveryOrders,TotalRevenue,TotalNetProfit,AggregatorOrders,AggregatorDependence,InStoreReliance,AggregatorRiskCategory
Pizza,26491,Lucky Pizza Bistro,QSR,South Auckland,1.05,42.76,1276,271,11587.96,352,201,452,15051.52,8594.76,19327.52,0.210227783732116,0.438780712056905,0.3,18,5.31,2400.12,4067.28,767.5,438.26,4383.68,0.27,0.35,0.2,0.45,0.21238244514106583,0.27586206896551724,0.15752351097178682,0.3542319749216301,1005,54561.759999999995,9656.720000000001,553,0.4333855799373041,0.21238244514106583,Low Risk
Pizza,26505,Classic Pizza Cafe,Full-service,South Auckland,1.05,40.96,1414,418,17121.28,349,199,448,14295.04,8151.04,18350.08,0.369314089196268,0.513505963794887,0.27,8,2.36,1057.28,2006.27,-2184.57,-1245.64,1092.98,0.42,0.35,0.2,0.45,0.2956152758132956,0.24681753889674682,0.14073550212164074,0.31683168316831684,996,57917.44,-330.96000000000026,548,0.38755304101838756,0.2956152758132956,Low Risk
Pizza,25292,Lucky Pizza Grill,QSR,West Auckland,1.04,34.98,1162,217,7590.66,331,189,425,11578.38,6611.22,14866.5,0.236099762544036,0.438484684517607,0.28,18,5.31,2256.75,2470.12,525.84,300.25,2581.04,0.23,0.35,0.2,0.45,0.18674698795180722,0.2848537005163511,0.16265060240963855,0.3657487091222031,945,40646.76,5877.25,520,0.4475043029259897,0.18674698795180722,Low Risk
Pizza,25186,King Pizza Bistro,Cafe,North Shore,1.03,44.93,1146,250,11232.5,314,179,403,14108.02,8042.47,18106.79,0.21141081430018,0.359518893412314,0.33,9,2.66,1071.98,4819.53,1397.69,796.77,6697.11,0.28,0.35,0.2,0.45,0.2181500872600349,0.27399650959860383,0.156195462478185,0.35165794066317624,896,51489.78,13711.099999999999,493,0.43019197207678883,0.2181500872600349,Low Risk
Pizza,26114,King Pizza Eatery,Cafe,South Auckland,1.05,40.25,942,228,9177.0,250,143,321,10062.5,5755.75,12920.25,0.275714058354497,0.384198272461072,0.32,11,3.25,1043.25,3120.98,202.13,115.62,3350.77,0.32,0.35,0.2,0.45,0.24203821656050956,0.2653927813163482,0.15180467091295116,0.34076433121019106,714,37915.5,6789.5,393,0.4171974522292994,0.24203821656050956,Low Risk
Pizza,25876,Classic Pizza Diner,Full-service,West Auckland,1.04,40.51,1837,612,24792.12,429,245,551,17378.79,9924.95,22321.01,0.376616796280723,0.496469203196466,0.28,9,2.66,1465.66,3146.47,-2660.45,-1519.37,1367.19,0.5,0.35,0.2,0.45,0.3331518780620577,0.23353293413173654,0.13336962438758845,0.29994556341861733,1225,74416.87,333.84000000000015,674,0.36690255851932496,0.3331518780620577,Low Risk
Pizza,25390,Classic Pizza Diner,QSR,West Auckland,1.04,34.08,958,209,7122.72,262,150,337,8928.96,5112.0,11484.96,0.251370042897761,0.351589107490145,0.31,13,3.84,1294.08,2828.01,777.18,444.95,3265.92,0.28,0.35,0.2,0.45,0.21816283924843424,0.27348643006263046,0.15657620041753653,0.35177453027139877,749,32648.64,7316.0599999999995,412,0.430062630480167,0.21816283924843424,Low Risk
Pizza,25244,Urban Pizza Cafe,Full-service,North Shore,1.03,35.17,761,221,7772.57,189,108,243,6647.13,3798.36,8546.31,0.38773919926025,0.496896873624064,0.28,9,2.66,646.38,896.67,-1094.36,-625.35,339.56,0.41,0.35,0.2,0.45,0.290407358738502,0.2483574244415243,0.14191852825229961,0.3193166885676741,540,26764.370000000003,-483.47999999999996,297,0.3902759526938239,0.290407358738502,Low Risk
Pizza,26149,Classic Pizza Bistro,Cafe,West Auckland,1.04,39.35,1881,575,22626.25,457,261,588,17982.95,10270.35,23137.8,0.249205620121211,0.392973104561679,0.32,13,3.84,2257.92,8096.15,680.14,388.44,6021.28,0.44,0.35,0.2,0.45,0.3056884635832004,0.2429558745348219,0.13875598086124402,0.31259968102073366,1306,74017.34999999999,15186.009999999998,718,0.38171185539606595,0.3056884635832004,Low Risk
Pizza,25448,Urban Pizza Tavern,QSR,West Auckland,1.04,44.34,754,160,7094.4,208,119,267,9222.72,5276.46,11838.78,0.203992223143578,0.406685894890688,0.28,4,1.18,315.06,2762.01,1008.25,576.83,4294.04,0.27,0.35,0.2,0.45,0.21220159151193635,0.27586206896551724,0.15782493368700265,0.3541114058355438,594,33432.36,8641.130000000001,327,0.4336870026525199,0.21220159151193635,Low Risk
Pizza,25032,Urban Pizza House,Ghost Kitchen,South Auckland,1.05,41.06,949,45,1847.7,316,181,407,12974.96,7431.86,16711.42,0.282779273379128,0.280021977855358,0.32,12,3.54,1440.78,807.81,1520.65,871.0,5865.43,0.05,0.35,0.2,0.45,0.04741833508956796,0.3329820864067439,0.19072708113804004,0.42887249736564803,904,38965.94,9064.89,497,0.523709167544784,0.04741833508956796,Medium Risk
Pizza,25045,King Pizza Diner,QSR,South Auckland,1.05,46.66,1516,322,15024.52,418,239,537,19503.88,11151.74,25056.42,0.210184778869152,0.444766892120242,0.32,8,2.36,1267.32,5184.19,488.54,279.33,7378.36,0.27,0.35,0.2,0.45,0.21240105540897097,0.2757255936675462,0.15765171503957784,0.35422163588390504,1194,70736.56,13330.419999999998,657,0.433377308707124,0.21240105540897097,Low Risk
Pizza,26259,Classic Pizza House,Ghost Kitchen,South Auckland,1.05,45.51,551,36,1638.36,180,103,232,8191.8,4687.53,10558.32,0.264104922662955,0.221715733525343,0.28,10,2.95,684.4,842.41,1918.35,1097.72,4744.47,0.07,0.35,0.2,0.45,0.06533575317604355,0.32667876588021777,0.1869328493647913,0.42105263157894735,515,25076.01,8602.95,283,0.5136116152450091,0.06533575317604355,Medium Risk
Pizza,25411,Top Pizza Cafe,QSR,CBD,0.99,33.7,921,190,6403.0,256,146,329,8627.2,4920.2,11087.3,0.213650381229818,0.382427730807103,0.32,14,4.13,1358.77,2586.31,724.01,412.91,3119.63,0.26,0.35,0.2,0.45,0.20629750271444083,0.2779587404994571,0.15852334419109662,0.3572204125950054,731,31037.7,6842.86,402,0.4364820846905538,0.20629750271444083,Low Risk
Pizza,25156,Urban Pizza Corner,Cafe,CBD,0.99,31.97,796,219,7001.43,202,115,260,6457.94,3676.55,8312.2,0.26826592143625,0.427995915315114,0.31,10,2.95,767.0,2126.6,-40.44,-23.02,1757.73,0.38,0.35,0.2,0.45,0.2751256281407035,0.2537688442211055,0.1444723618090452,0.32663316582914576,577,25448.12,3820.87,317,0.39824120603015073,0.2751256281407035,Low Risk
Pizza,25521,Urban Pizza Bistro,QSR,South Auckland,1.05,39.54,1492,278,10992.12,425,243,546,16804.5,9608.22,21588.84,0.207473446819931,0.400803267979063,0.33,5,1.48,808.08,4305.87,1037.23,593.05,7648.77,0.23,0.35,0.2,0.45,0.1863270777479893,0.2848525469168901,0.1628686327077748,0.36595174262734587,1214,58993.68000000001,13584.920000000002,668,0.4477211796246649,0.1863270777479893,Low Risk
Pizza,26007,Classic Pizza Tavern,Full-service,North Shore,1.03,34.82,2201,672,23399.04,535,306,688,18628.7,10654.92,23956.16,0.353792431158945,0.525969896628521,0.31,18,5.31,3653.28,2813.45,-3535.03,-2021.9,-772.85,0.44,0.35,0.2,0.45,0.30531576556110857,0.24307133121308497,0.13902771467514766,0.3125851885506588,1529,76638.82,-3516.3300000000004,841,0.3820990458882326,0.30531576556110857,Low Risk
Pizza,26061,Lucky Pizza Cafe,Full-service,North Shore,1.03,44.18,614,172,7598.96,155,88,199,6847.9,3887.84,8791.82,0.355922215222381,0.542598887695931,0.32,11,3.25,646.75,771.13,-1496.41,-849.58,245.43,0.39,0.35,0.2,0.45,0.28013029315960913,0.252442996742671,0.14332247557003258,0.3241042345276873,442,27126.52,-1329.43,243,0.3957654723127036,0.28013029315960913,Low Risk
Pizza,25052,Top Pizza Corner,Cafe,North Shore,1.03,38.47,1560,350,13464.5,424,242,544,16311.28,9309.74,20927.68,0.262573087029159,0.402647344418801,0.28,18,5.31,2888.64,4507.64,893.52,509.98,4117.52,0.29,0.35,0.2,0.45,0.22435897435897437,0.2717948717948718,0.15512820512820513,0.3487179487179487,1210,60013.2,10028.66,666,0.4269230769230769,0.22435897435897437,Low Risk
Pizza,25134,Classic Pizza Diner,Full-service,CBD,0.99,36.51,789,229,8360.79,196,112,252,7155.96,4089.12,9200.52,0.388490514829755,0.496481690066867,0.29,13,3.84,967.68,961.72,-1252.09,-715.48,90.64,0.41,0.35,0.2,0.45,0.2902408111533587,0.24841571609632446,0.14195183776932827,0.3193916349809886,560,28806.39,-915.2099999999999,308,0.39036755386565275,0.2902408111533587,Low Risk
Pizza,25500,Classic Pizza House,Full-service,North Shore,1.03,40.3,655,206,8301.8,157,90,202,6327.1,3627.0,8140.6,0.389053661760408,0.484122679312713,0.32,17,5.02,1014.04,1052.86,-1222.25,-700.65,18.38,0.46,0.35,0.2,0.45,0.3145038167938931,0.23969465648854962,0.13740458015267176,0.3083969465648855,449,26396.5,-851.6600000000001,247,0.37709923664122136,0.3145038167938931,Low Risk
Pizza,25002,Top Pizza Bistro,Full-service,South Auckland,1.05,44.02,1092,317,13954.34,271,155,349,11929.42,6823.1,15362.98,0.38263408173807,0.492995391390286,0.32,13,3.84,1340.16,1735.51,-2333.75,-1334.8,570.54,0.41,0.35,0.2,0.45,0.2902930402930403,0.24816849816849818,0.14194139194139194,0.31959706959706957,775,48069.84,-1362.5,426,0.3901098901098901,0.2902930402930403,Low Risk
Pizza,25137,Classic Pizza Diner,Full-service,CBD,0.99,36.9,1554,474,17490.6,378,216,486,13948.2,7970.4,17933.4,0.396293201216031,0.549098631180823,0.31,9,2.66,1292.76,955.13,-3562.26,-2035.58,-313.45,0.44,0.35,0.2,0.45,0.305019305019305,0.24324324324324326,0.138996138996139,0.3127413127413127,1080,57342.6,-4956.16,594,0.38223938223938225,0.305019305019305,Low Risk
Pizza,25569,King Pizza House,Cafe,West Auckland,1.04,40.68,1638,378,15377.04,441,252,567,17939.88,10251.36,23065.56,0.254423635620624,0.409830391569994,0.29,9,2.66,1508.22,5162.78,820.68,468.96,6235.95,0.3,0.35,0.2,0.45,0.23076923076923078,0.2692307692307692,0.15384615384615385,0.34615384615384615,1260,66633.84,12688.369999999999,693,0.4230769230769231,0.23076923076923078,Low Risk
Pizza,26190,Top Pizza Eatery,Cafe,North Shore,1.03,41.48,633,153,6346.44,168,96,216,6968.64,3982.08,8959.68,0.27351445902139,0.38731206075754,0.29,6,1.77,382.32,2152.54,342.67,195.81,2656.57,0.32,0.35,0.2,0.45,0.24170616113744076,0.26540284360189575,0.15165876777251186,0.3412322274881517,480,26256.84,5347.59,264,0.41706161137440756,0.24170616113744076,Low Risk
Pizza,25059,Urban Pizza Eatery,Ghost Kitchen,North Shore,1.03,45.97,664,19,873.43,226,129,290,10389.22,5930.13,13331.3,0.298367746442091,0.202721908153035,0.28,4,1.18,342.2,435.76,2274.31,1298.17,6308.92,0.03,0.35,0.2,0.45,0.0286144578313253,0.34036144578313254,0.19427710843373494,0.4367469879518072,645,30524.079999999998,10317.16,355,0.5346385542168675,0.0286144578313253,Medium Risk
Pizza,26354,King Pizza Diner,QSR,CBD,0.99,33.25,1797,359,11936.75,503,288,647,16724.75,9576.0,21512.75,0.264598916620016,0.418979843868874,0.29,12,3.54,2290.38,3777.04,441.89,253.01,4516.71,0.25,0.35,0.2,0.45,0.19977740678909292,0.27991096271563715,0.16026711185308848,0.3600445186421814,1438,59750.25,8988.650000000001,791,0.44017807456872565,0.19977740678909292,Low Risk
Pizza,25021,Top Pizza Corner,Ghost Kitchen,West Auckland,1.04,44.06,1311,108,4758.48,421,241,541,18549.26,10618.46,23836.46,0.277915946999565,0.264987401163671,0.3,13,3.84,2077.44,2175.09,2914.03,1668.12,8818.13,0.09,0.35,0.2,0.45,0.08237986270022883,0.32112890922959575,0.18382913806254766,0.41266209000762777,1203,57762.659999999996,15575.369999999999,662,0.5049580472921434,0.08237986270022883,Medium Risk
Pizza,25089,King Pizza House,Ghost Kitchen,North Shore,1.03,38.54,1361,112,4316.48,437,250,562,16841.98,9635.0,21659.48,0.256606098311022,0.271410880971234,0.32,10,2.95,1657.9,2037.31,2559.69,1464.36,8565.01,0.09,0.35,0.2,0.45,0.08229243203526819,0.32108743570903747,0.18368846436443792,0.4129316678912564,1249,52452.94,14626.369999999999,687,0.5047759000734754,0.08229243203526819,Medium Risk
Pizza,25818,Classic Pizza Grill,QSR,West Auckland,1.04,33.74,638,147,4959.78,172,98,221,5803.28,3306.52,7456.54,0.219004604425281,0.355166189209558,0.31,4,1.18,260.78,2112.02,672.19,382.99,2914.43,0.3,0.35,0.2,0.45,0.2304075235109718,0.26959247648902823,0.1536050156739812,0.3463949843260188,491,21526.12,6081.629999999999,270,0.4231974921630094,0.2304075235109718,Low Risk
Pizza,25022,Lucky Pizza Diner,Full-service,West Auckland,1.04,46.04,1706,512,23572.48,418,239,537,19244.72,11003.56,24723.48,0.375633057544474,0.536289412644692,0.31,15,4.43,2378.91,2076.21,-4270.84,-2441.94,-201.33,0.43,0.35,0.2,0.45,0.30011723329425555,0.24501758499413834,0.14009378663540445,0.31477139507620167,1194,78544.23999999999,-4837.9,657,0.3851113716295428,0.30011723329425555,Low Risk
Pizza,25590,Lucky Pizza Bistro,Cafe,CBD,0.99,35.03,1115,237,8302.11,307,176,395,10754.21,6165.28,13836.85,0.213621605206281,0.41267359952908,0.32,8,2.36,932.2,3102.54,577.55,331.11,4238.7,0.27,0.35,0.2,0.45,0.21255605381165918,0.27533632286995513,0.15784753363228698,0.3542600896860987,878,39058.45,8249.9,483,0.43318385650224217,0.21255605381165918,Low Risk
Pizza,25309,Lucky Pizza Kitchen,Cafe,CBD,0.99,32.37,950,230,7445.1,252,144,324,8157.24,4661.28,10487.88,0.239426184501499,0.350427772384137,0.28,7,2.07,670.68,3053.58,1061.63,606.65,3630.88,0.32,0.35,0.2,0.45,0.24210526315789474,0.26526315789473687,0.15157894736842106,0.3410526315789474,720,30751.5,8352.74,396,0.4168421052631579,0.24210526315789474,Low Risk
Pizza,25066,Lucky Pizza Tavern,Cafe,West Auckland,1.04,31.86,684,181,5766.66,176,101,226,5607.36,3217.86,7200.36,0.201453050412238,0.406799666606821,0.3,7,2.07,467.82,2259.07,514.46,295.23,2352.9,0.36,0.35,0.2,0.45,0.2646198830409357,0.2573099415204678,0.1476608187134503,0.3304093567251462,503,21792.24,5421.66,277,0.40497076023391815,0.2646198830409357,Low Risk
Pizza,26632,King Pizza Corner,Cafe,South Auckland,1.05,33.51,1650,504,16889.04,401,229,516,13437.51,7673.79,17291.16,0.265817190427333,0.389184284466319,0.28,5,1.48,763.68,5826.69,873.42,498.79,5201.74,0.44,0.35,0.2,0.45,0.3054545454545455,0.24303030303030304,0.1387878787878788,0.31272727272727274,1146,55291.5,12400.64,630,0.38181818181818183,0.3054545454545455,Low Risk
Pizza,26566,Top Pizza Cafe,QSR,CBD,0.99,30.47,791,173,5271.31,216,124,278,6581.52,3778.28,8470.66,0.22002185055986,0.377670614188537,0.3,6,1.77,492.06,2120.69,673.34,386.55,2915.75,0.28,0.35,0.2,0.45,0.21871049304677623,0.27307206068268014,0.15676359039190899,0.35145385587863465,618,24101.770000000004,6096.33,340,0.42983565107458915,0.21871049304677623,Low Risk
Pizza,25542,Lucky Pizza Cafe,QSR,CBD,0.99,33.2,1461,292,9694.4,409,234,526,13578.8,7768.8,17463.2,0.219637143891305,0.350006533670239,0.29,5,1.48,778.48,4172.05,1905.87,1090.4,6736.92,0.25,0.35,0.2,0.45,0.1998631074606434,0.2799452429842574,0.1601642710472279,0.3600273785078713,1169,48505.2,13905.24,643,0.4401095140314853,0.1998631074606434,Low Risk
Pizza,26607,Classic Pizza Cafe,Ghost Kitchen,West Auckland,1.04,43.15,759,49,2114.35,248,142,320,10701.2,6127.3,13808.0,0.271425134467427,0.310912664898206,0.28,10,2.95,944.0,883.08,1473.15,843.5,4823.08,0.07,0.35,0.2,0.45,0.06455862977602109,0.32674571805006586,0.18708827404479578,0.42160737812911725,710,32750.850000000002,8022.8099999999995,390,0.5138339920948617,0.06455862977602109,Medium Risk
Pizza,25394,Lucky Pizza Eatery,Full-service,West Auckland,1.04,32.33,691,182,5884.06,178,102,229,5754.74,3297.66,7403.57,0.365765922877472,0.462057028990239,0.31,10,2.95,675.55,1013.1,-793.14,-454.49,599.17,0.36,0.35,0.2,0.45,0.2633863965267728,0.2575976845151954,0.1476121562952243,0.3314037626628075,509,22340.03,364.64,280,0.40520984081041966,0.2633863965267728,Low Risk
Pizza,26003,King Pizza Cafe,QSR,West Auckland,1.04,45.3,1799,348,15764.4,508,290,653,23012.4,13137.0,29580.9,0.249556164797395,0.367794939898886,0.29,10,2.95,1926.35,6032.23,2132.07,1217.13,9392.75,0.24,0.35,0.2,0.45,0.1934408004446915,0.28237909949972206,0.16120066703724292,0.3629794330183435,1451,81494.70000000001,18774.18,798,0.44357976653696496,0.1934408004446915,Low Risk
Pizza,26166,Classic Pizza Grill,QSR,West Auckland,1.04,39.37,807,156,6141.72,228,130,293,8976.36,5118.1,11535.41,0.216596500258893,0.412169995065779,0.32,6,1.77,518.61,2280.01,459.89,262.22,3763.72,0.24,0.35,0.2,0.45,0.19330855018587362,0.2825278810408922,0.161090458488228,0.3630731102850062,651,31771.59,6765.84,358,0.4436183395291202,0.19330855018587362,Low Risk
Pizza,25803,Classic Pizza Tavern,QSR,North Shore,1.03,41.53,983,203,8430.59,273,156,351,11337.69,6478.68,14577.03,0.252052213139832,0.397934240568429,0.31,3,0.89,312.39,2950.82,453.66,259.23,4789.77,0.26,0.35,0.2,0.45,0.20651068158697863,0.2777212614445575,0.15869786368260427,0.3570701932858596,780,40823.99,8453.48,429,0.43641912512716174,0.20651068158697863,Low Risk
Pizza,26358,Classic Pizza Cafe,Full-service,North Shore,1.03,31.46,1389,431,13559.26,335,192,431,10539.1,6040.32,13559.26,0.352690543734934,0.524665215029381,0.32,7,2.07,892.17,1662.97,-2079.95,-1192.09,770.8,0.45,0.35,0.2,0.45,0.3102951763858891,0.24118070554355653,0.13822894168466524,0.3102951763858891,958,43697.94,-838.2699999999998,527,0.37940964722822174,0.3102951763858891,Low Risk
Pizza,25117,Classic Pizza Grill,Cafe,CBD,0.99,43.23,1519,441,19064.43,377,216,485,16297.71,9337.68,20966.55,0.263646086733788,0.417766972747631,0.3,16,4.72,2289.2,6073.68,302.92,173.56,4390.47,0.41,0.35,0.2,0.45,0.2903225806451613,0.24818959842001317,0.1421988150098749,0.31928900592495063,1078,65666.37,10940.630000000001,593,0.39038841342988806,0.2903225806451613,Low Risk
Pizza,26372,Urban Pizza House,QSR,South Auckland,1.05,31.92,1973,431,13757.52,540,308,694,17236.8,9831.36,22152.48,0.275863948911428,0.423654155386612,0.31,8,2.36,1637.84,4133.89,-164.06,-93.58,5018.58,0.28,0.35,0.2,0.45,0.21844906234161177,0.2736948808920426,0.15610745058286873,0.3517486061834769,1542,62978.16,8894.83,848,0.4298023314749113,0.21844906234161177,Low Risk
Pizza,26009,Classic Pizza Diner,QSR,North Shore,1.03,31.87,1652,330,10517.1,463,264,595,14755.81,8413.68,18962.65,0.217166916113347,0.448875435185619,0.29,5,1.48,880.6,3512.27,648.63,369.85,5452.12,0.25,0.35,0.2,0.45,0.19975786924939468,0.28026634382566584,0.15980629539951574,0.3601694915254237,1322,52649.24,9982.869999999999,727,0.4400726392251816,0.19975786924939468,Low Risk
Pizza,25809,Classic Pizza Cafe,Full-service,West Auckland,1.04,42.7,999,285,12169.5,250,143,321,10675.0,6106.1,13706.7,0.383385897008702,0.492068280372769,0.28,4,1.18,378.78,1515.66,-1659.47,-949.22,1328.33,0.4,0.35,0.2,0.45,0.2852852852852853,0.2502502502502503,0.14314314314314314,0.3213213213213213,714,42657.3,235.29999999999995,393,0.3933933933933934,0.2852852852852853,Low Risk
Pizza,25754,Lucky Pizza Kitchen,QSR,South Auckland,1.05,46.67,1006,232,10827.44,271,155,348,12647.57,7233.85,16241.16,0.246417472716421,0.420369215472601,0.27,10,2.95,1026.6,3607.85,799.49,457.28,4385.17,0.3,0.35,0.2,0.45,0.23061630218687873,0.26938369781312127,0.1540755467196819,0.34592445328031807,774,46950.020000000004,9249.79,426,0.4234592445328032,0.23061630218687873,Low Risk
Pizza,25769,Lucky Pizza Bistro,Full-service,West Auckland,1.04,35.07,1328,437,15325.59,312,178,401,10941.84,6242.46,14063.07,0.371737948677037,0.460590566694736,0.29,6,1.77,709.77,2569.66,-1338.5,-763.63,1648.21,0.49,0.35,0.2,0.45,0.32906626506024095,0.23493975903614459,0.13403614457831325,0.3019578313253012,891,46572.96,2115.74,490,0.3689759036144578,0.32906626506024095,Low Risk
Pizza,25407,King Pizza Kitchen,Full-service,South Auckland,1.05,33.45,638,207,6924.15,151,86,194,5050.95,2876.7,6489.3,0.371235732606147,0.526855571987107,0.27,15,4.43,859.42,705.63,-849.02,-483.55,-198.1,0.48,0.35,0.2,0.45,0.32445141065830724,0.23667711598746083,0.13479623824451412,0.30407523510971785,431,21341.1,-825.0400000000001,237,0.3714733542319749,0.32445141065830724,Low Risk
Pizza,25163,King Pizza Grill,Full-service,CBD,0.99,32.14,1958,518,16648.52,504,288,648,16198.56,9256.32,20826.72,0.383340088708792,0.498660931340419,0.27,12,3.54,2293.92,1964.51,-2462.2,-1406.97,163.61,0.36,0.35,0.2,0.45,0.26455566905005107,0.2574055158324821,0.1470888661899898,0.33094994892747703,1440,62930.12,-1741.0499999999997,792,0.4044943820224719,0.26455566905005107,Low Risk
Pizza,25570,Top Pizza Eatery,Ghost Kitchen,South Auckland,1.05,40.57,1674,138,5598.66,538,307,691,21826.66,12454.99,28033.87,0.250997439259663,0.303737456654198,0.28,7,2.07,1430.37,2492.89,3607.19,2058.38,11052.13,0.09,0.35,0.2,0.45,0.08243727598566308,0.3213859020310633,0.18339307048984468,0.4127837514934289,1536,67914.18,19210.59,845,0.504778972520908,0.08243727598566308,Medium Risk
Pizza,25207,King Pizza Cafe,Cafe,South Auckland,1.05,42.25,1507,365,15421.25,400,228,514,16900.0,9633.0,21716.5,0.212588602863252,0.365123184677213,0.28,12,3.54,1819.56,6512.21,2404.67,1370.66,7351.06,0.32,0.35,0.2,0.45,0.24220305242203052,0.26542800265428,0.1512939615129396,0.3410749834107498,1142,63670.75,17638.600000000002,628,0.4167219641672196,0.24220305242203052,Low Risk
Pizza,26542,Classic Pizza Kitchen,Full-service,South Auckland,1.05,35.4,758,216,7646.4,190,108,244,6726.0,3823.2,8637.6,0.379709643160459,0.538602243224159,0.32,16,4.72,1151.68,624.62,-1602.89,-911.11,-446.09,0.4,0.35,0.2,0.45,0.2849604221635884,0.25065963060686014,0.1424802110817942,0.32189973614775724,542,26833.199999999997,-2335.4700000000003,298,0.39313984168865435,0.2849604221635884,Low Risk
Pizza,25613,Top Pizza Kitchen,QSR,West Auckland,1.04,35.79,601,127,4545.33,166,95,213,5941.14,3400.05,7623.27,0.273536871895194,0.379405077779666,0.29,3,0.89,189.57,1577.49,338.99,194.0,2456.15,0.27,0.35,0.2,0.45,0.2113144758735441,0.2762063227953411,0.15806988352745424,0.3544093178036606,474,21509.79,4566.63,261,0.43427620632279534,0.2113144758735441,Low Risk
